rank,objective_value,sharpe_ratio,total_return,max_drawdown,calmar_ratio,num_trades,win_rate,profit_factor,is_valid,regime_mult_Bull Trending,regime_mult_Bear Trending,regime_mult_Mean Reverting,regime_mult_High Volatility,regime_mult_Low Volatility,regime_mult_Breakout,regime_mult_Unknown,stop_loss_pct,take_profit_pct,max_position_size,vol_threshold_high_pct,vol_threshold_low_pct
100,-1.224488757643253,-1.224488757643253,0.015969841633208803,-0.01163027044422226,0.6838442336283447,19,0.3684210526315789,2.0724037852615123,True,1.2,0.8999999999999999,1.2,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
101,-1.224488757643253,-1.224488757643253,0.015969841633208803,-0.01163027044422226,0.6838442336283447,19,0.3684210526315789,2.0724037852615123,True,1.2,0.8999999999999999,1.2,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
102,-1.224488757643253,-1.224488757643253,0.015969841633208803,-0.01163027044422226,0.6838442336283447,19,0.3684210526315789,2.0724037852615123,True,1.2,0.8999999999999999,1.2,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
103,-1.224488757643253,-1.224488757643253,0.015969841633208803,-0.01163027044422226,0.6838442336283447,19,0.3684210526315789,2.0724037852615123,True,1.2,0.8999999999999999,1.4,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
104,-1.224488757643253,-1.224488757643253,0.015969841633208803,-0.01163027044422226,0.6838442336283447,19,0.3684210526315789,2.0724037852615123,True,1.2,0.8999999999999999,1.4,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
105,-1.224488757643253,-1.224488757643253,0.015969841633208803,-0.01163027044422226,0.6838442336283447,19,0.3684210526315789,2.0724037852615123,True,1.2,0.8999999999999999,1.4,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
106,-1.224488757643253,-1.224488757643253,0.015969841633208803,-0.01163027044422226,0.6838442336283447,19,0.3684210526315789,2.0724037852615123,True,1.2,0.8999999999999999,1.4,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
107,-1.224488757643253,-1.224488757643253,0.015969841633208803,-0.01163027044422226,0.6838442336283447,19,0.3684210526315789,2.0724037852615123,True,1.2,0.8999999999999999,1.4,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
108,-1.224488757643253,-1.224488757643253,0.015969841633208803,-0.01163027044422226,0.6838442336283447,19,0.3684210526315789,2.0724037852615123,True,1.2,0.8999999999999999,1.4,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
109,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.0,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
110,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.0,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
111,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.0,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
112,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.0,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
113,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.0,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
114,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.0,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
115,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.2,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
116,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.2,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
117,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.2,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
118,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.2,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
119,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.2,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
120,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.2,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
121,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.4,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
122,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.4,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
123,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.4,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
124,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.4,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
125,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.4,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
126,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.5,1.4,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
127,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.0,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
128,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.0,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
129,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.0,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
130,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.0,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
131,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.0,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
132,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.0,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
133,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.2,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
134,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.2,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
135,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.2,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
136,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.2,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
137,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.2,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
138,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.2,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
139,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.4,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
140,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.4,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
141,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.4,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
142,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.4,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
143,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.4,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
144,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.7,1.4,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
145,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.0,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
146,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.0,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
147,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.0,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
148,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.0,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
149,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.0,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
150,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.0,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
151,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.2,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
152,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.2,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
153,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.2,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
154,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.2,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
155,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.2,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
156,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.2,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
157,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.4,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
158,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.4,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
159,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.4,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
160,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.4,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
161,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.4,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
162,-1.2331687662849196,-1.2331687662849196,0.01517771204324303,-0.01241451845600092,0.6089867402671717,19,0.3684210526315789,1.9670956452951462,True,1.4,0.8999999999999999,1.4,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
163,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.0,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
164,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.0,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
165,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.0,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
166,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.0,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
167,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.0,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
168,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.0,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
169,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.2,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
170,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.2,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
171,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.2,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
172,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.2,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
173,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.2,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
174,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.2,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
175,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.4,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
176,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.4,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
177,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.4,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
178,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.4,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
179,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.4,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
180,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.5,1.4,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
181,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.0,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
182,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.0,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
183,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.0,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
184,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.0,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
185,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.0,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
186,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.0,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
187,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.2,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
188,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.2,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
189,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.2,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
190,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.2,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
191,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.2,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
192,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.2,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
193,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.4,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
194,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.4,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
195,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.4,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
196,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.4,0.5,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
197,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.4,0.7,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
198,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.7,1.4,0.7,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
199,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.8999999999999999,1.0,0.3,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
200,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.8999999999999999,1.0,0.3,1.3,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
201,-1.2391715689167082,-1.2391715689167082,0.014121539256621851,-0.013460182471705611,0.5227281930584801,19,0.3684210526315789,1.8422765243239705,True,1.5999999999999999,0.8999999999999999,1.0,0.5,1.3,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
